Table F12.
        Values of SR1/R
Tr,pr
1.0000,1.2000,1.5000,2.0000,3.0000,5.0000,7.0000,10.000
0.30,-16.586,-16.547,-16.488,-16.390,-16.195,-15.837,-15.468,-14.925
0.35,-15.278,-15.251,-15.211,-15.144,-15.011,-14.751,-14.496,-14.153
0.40,-13.896,-13.877,-13.849,-13.803,-13.714,-13.541,-13.576,-13.144
0.45,-12.496,-12.482,-12.462,-12.430,-12.367,-12.248,-12.145,-11.999
0.50,-11.153,-11.143,-11.129,-11.107,-11.063,-10.985,-10.920,-10.836
0.55,-9.914,-9.907,-9.897,-9.882,-9.853,-9.806,-9.769,-9.732
0.60,-8.799,-8.794,-8.787,-8.777,-8.760,-8.736,-8.723,-8.720
0.65,-7.810,-7.807,-7.801,-7.794,-7.784,-7.779,-7.785,-7.811
0.70,-6.933,-6.930,-6.926,-6.922,-6.919,-6.929,-6.952,-7.002
0.75,-6.155,-6.152,-6.149,-6.147,-6.149,-6.174,-6.213,-6.285
0.80,-5.458,-5.455,-5.453,-5.452,-5.461,-5.501,-5.555,-5.648
0.85,-4.826,-4.822,-4.820,-4.822,-4.839,-4.898,-4.969,-5.082
0.90,-4.238,-4.232,-4.230,-4.236,-4.267,-4.351,-4.442,-4.578
0.93,-3.894,-3.885,-3.884,-3.896,-3.941,-4.046,-4.151,-4.300
0.95,-3.658,-3.647,-3.648,-3.669,-3.728,-3.851,-3.966,-4.125
0.97,-3.406,-3.391,-3.401,-3.437,-3.517,-3.661,-3.788,-3.957
0.98,-3.264,-3.247,-3.268,-3.318,-3.412,-3.569,-3.701,-3.875
0.99,-3.093,-3.082,-3.126,-3.195,-3.306,-3.477,-3.616,-3.796
1.00,-2.399,-2.868,-2.967,-3.067,-3.200,-3.387,-3.532,-3.717
1.01,-1.306,-2.513,-2.784,-2.933,-3.094,-3.297,-3.450,-3.640
1.02,-1.113,-1.655,-2.557,-2.790,-2.986,-3.209,-3.369,-3.565
1.05,-0.820,-0.831,-1.443,-2.283,-2.655,-2.949,-3.134,-3.348
1.10,-0.577,-0.640,-0.618,-1.241,-2.067,-2.534,-2.767,-3.013
1.15,-0.437,-0.489,-0.502,-0.654,-1.471,-2.138,-2.428,-2.708
1.20,-0.343,-0.385,-0.412,-0.447,-0.991,-1.767,-2.115,-2.430
1.30,-0.226,-0.254,-0.282,-0.300,-0.481,-1.147,-1.569,-1.944
1.40,-0.158,-0.178,-0.200,-0.220,-0.290,-0.730,-1.138,-1.544
1.50,-0.115,-0.130,-0.147,-0.166,-0.206,-0.479,-0.823,-1.222
1.60,-0.086,-0.098,-0.112,-0.129,-0.159,-0.334,-0.604,-0.969
1.70,-0.067,-0.076,-0.087,-0.102,-0.127,-0.248,-0.456,-0.775
1.80,-0.053,-0.060,-0.070,-0.083,-0.105,-0.195,-0.355,-0.628
