Table F14.
        Values of ϕ1…
Tr,pr
0.0100,0.0500,0.1000,0.2000,0.4000,0.6000,0.8000,1.0000
0.30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.35,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.40,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.45,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
0.50,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0013,0.0013
0.55,0.9705,0.0069,0.0068,0.0068,0.0066,0.0065,0.0064,0.0063
0.60,0.9795,0.0227,0.0226,0.0223,0.0220,0.0216,0.0213,0.0210
0.65,0.9863,0.9311,0.0572,0.0568,0.0559,0.0551,0.0543,0.0535
0.70,0.9908,0.9528,0.9036,0.1182,0.1163,0.1147,0.1131,0.1116
0.75,0.9931,0.9683,0.9332,0.2112,0.2078,0.2050,0.2022,0.1994
0.80,0.9954,0.9772,0.9550,0.9057,0.3302,0.3257,0.3212,0.3168
0.85,0.9977,0.9863,0.9705,0.9375,0.4774,0.4708,0.4654,0.4590
0.90,0.9977,0.9908,0.9795,0.9594,0.9141,0.6323,0.6250,0.6165
0.93,0.9977,0.9931,0.9840,0.9705,0.9354,0.8953,0.7227,0.7144
0.95,0.9977,0.9931,0.9885,0.9750,0.9484,0.9183,0.7888,0.7797
0.97,1.0000,0.9954,0.9908,0.9795,0.9594,0.9354,0.9078,0.8413
0.98,1.0000,0.9954,0.9908,0.9817,0.9638,0.9440,0.9225,0.8729
0.99,1.0000,0.9954,0.9931,0.9840,0.9683,0.9528,0.9332,0.9036
1.00,1.0000,0.9977,0.9931,0.9863,0.9727,0.9594,0.9440,0.9311
1.01,1.0000,0.9977,0.9931,0.9885,0.9772,0.9638,0.9528,0.9462
1.02,1.0000,0.9977,0.9954,0.9908,0.9795,0.9705,0.9616,0.9572
1.05,1.0000,0.9977,0.9977,0.9954,0.9885,0.9863,0.9840,0.9840
1.10,1.0000,1.0000,1.0000,1.0000,1.0023,1.0046,1.0093,1.0163
1.15,1.0000,1.0000,1.0023,1.0046,1.0116,1.0186,1.0257,1.0375
1.20,1.0000,1.0023,1.0046,1.0069,1.0163,1.0280,1.0399,1.0544
1.30,1.0000,1.0023,1.0069,1.0116,1.0257,1.0399,1.0544,1.0716
1.40,1.0000,1.0046,1.0069,1.0139,1.0304,1.0471,1.0642,1.0815
1.50,1.0000,1.0046,1.0069,1.0163,1.0328,1.0496,1.0666,1.0865
1.60,1.0000,1.0046,1.0069,1.0163,1.0328,1.0496,1.0691,1.0865
1.70,1.0000,1.0046,1.0093,1.0163,1.0328,1.0496,1.0691,1.0865
1.80,1.0000,1.0046,1.0069,1.0163,1.0328,1.0496,1.0666,1.0840
1.90,1.0000,1.0046,1.0069,1.0163,1.0328,1.0496,1.0666,1.0815
